28,7,1,3,0,1,0,1,6,1,0
37,1,1,2,0,0,0,1,6,1,0
34,9,1,3,0,0,0,1,6,1,0
42,1,1,2,0,1,1,1,6,1,1
36,0,1,6,0,1,0,1,6,1,0
57,4,1,6,0,0,0,1,6,1,0
34,0,1,6,0,1,0,1,6,1,0
41,9,1,5,0,0,0,1,6,1,0
38,1,2,2,0,1,0,1,6,1,0
45,4,0,6,0,0,0,1,6,1,0
42,9,1,6,0,0,0,1,6,1,0
48,1,1,0,0,1,0,1,6,1,0
43,1,1,1,0,1,0,1,6,1,0
33,7,1,3,0,0,0,1,6,1,0
32,7,2,1,0,0,0,1,6,1,0
39,1,1,3,0,1,0,1,6,1,0
44,1,1,2,0,1,0,1,6,1,0
35,10,1,5,0,0,0,1,6,1,0
36,7,2,0,0,0,0,1,6,1,0
36,8,2,2,0,1,0,1,6,1,0
55,3,0,6,0,0,0,1,6,1,0
59,0,1,6,0,0,0,1,6,1,0
40,7,1,3,0,0,0,1,6,1,0
35,0,1,3,0,1,0,1,6,1,0
40,9,1,2,0,0,0,1,6,1,0
58,5,1,6,0,0,0,1,6,1,0
42,9,1,6,0,0,0,1,6,1,0
35,0,2,6,0,0,0,1,6,1,0
45,1,1,0,0,1,1,1,6,1,0
39,0,1,5,0,1,0,1,6,1,0
50,7,0,5,0,1,0,1,6,1,0
44,0,1,5,0,1,0,1,6,1,0
56,1,1,0,0,0,0,1,6,1,0
48,0,1,3,0,0,0,1,6,1,0
57,5,1,3,0,0,0,1,6,1,0
36,9,2,5,0,0,0,1,6,1,0
34,4,1,6,0,1,0,1,6,1,0
34,7,2,2,0,0,0,1,6,1,0
32,9,2,5,0,0,0,1,6,1,0
36,9,2,3,0,1,0,1,6,1,0
36,1,2,3,0,0,1,1,6,1,0
33,7,2,3,0,0,0,1,6,1,0
40,9,0,5,0,0,0,1,6,1,0
41,1,1,0,0,1,0,1,6,1,0
51,7,1,1,0,1,0,1,6,1,0
36,9,1,5,0,1,0,1,6,1,0
53,7,1,3,0,1,1,1,6,1,0
45,4,1,2,0,0,1,1,6,1,0
33,0,1,3,0,0,1,1,6,1,0
33,0,1,3,0,0,1,1,6,1,0
42,9,1,3,0,0,0,1,6,1,0
43,0,0,2,0,0,0,1,6,1,0
42,0,1,6,0,0,0,1,6,1,0
27,1,2,1,0,0,0,1,6,1,0
34,6,2,6,0,1,0,1,6,1,0
54,4,0,6,0,0,0,1,6,1,0
47,4,0,6,0,0,0,1,6,1,0
32,0,2,3,0,0,0,1,6,1,0
34,7,1,3,0,0,0,1,6,1,0
47,9,2,2,0,0,0,1,6,1,0
51,5,1,5,0,0,0,1,6,1,0
47,1,1,1,0,0,0,1,6,1,0
56,9,1,0,0,1,0,1,6,1,0
53,0,1,2,0,0,0,1,6,1,0
36,1,1,2,0,1,0,1,6,1,0
42,1,0,2,0,1,0,1,6,1,0
44,1,0,1,0,0,0,1,6,1,0
39,3,1,2,0,1,0,1,6,1,1
37,0,2,3,0,1,1,1,6,1,0
36,7,1,3,0,0,0,1,6,1,0
42,4,0,6,0,1,0,1,6,1,0
31,0,1,3,0,1,1,1,6,1,0
45,1,1,0,0,1,0,1,6,1,0
37,9,2,5,0,1,0,1,6,1,0
47,6,1,5,0,0,0,1,6,1,0
49,1,0,3,0,0,1,1,6,1,0
36,0,1,6,0,1,0,1,6,1,0
35,7,0,3,0,0,0,1,6,1,0
42,0,1,3,0,1,0,1,6,1,0
57,3,0,0,0,1,1,1,6,1,0
42,0,1,6,0,1,0,1,6,1,0
41,1,1,0,0,1,0,1,6,1,0
54,4,0,6,0,1,0,1,6,1,0
27,0,2,6,0,0,0,1,6,1,0
36,0,1,3,0,0,0,1,6,1,0
33,0,0,3,0,0,0,1,6,1,0
56,5,1,1,0,0,0,1,6,1,0
42,1,1,2,0,0,0,1,6,1,0
43,7,1,3,0,1,0,1,6,1,0
54,4,2,2,0,1,0,1,6,1,0
53,0,2,1,0,1,1,1,6,1,0
54,9,1,5,0,1,1,1,6,1,0
40,3,2,5,0,0,0,1,6,1,0
26,0,2,6,0,1,0,1,6,1,0
33,0,1,3,0,0,0,1,6,1,0
36,0,1,3,0,0,0,1,6,1,0
29,7,2,3,0,1,0,1,6,1,0
36,1,1,2,0,1,0,1,6,1,0
35,4,1,3,0,1,0,1,6,1,0
50,6,2,6,0,0,1,1,6,1,0
49,2,1,3,0,1,0,1,6,1,0
36,1,2,3,0,1,1,1,6,1,0
32,7,2,3,0,1,0,1,6,1,0
49,0,1,2,0,0,0,1,6,1,0
58,1,0,0,0,1,0,1,6,1,0
52,9,1,3,0,1,0,1,6,1,0
50,7,0,5,0,0,0,1,6,1,0
33,2,1,6,0,1,0,1,6,1,0
57,1,1,0,0,0,0,1,6,1,0
55,9,1,5,0,0,0,1,6,1,0
38,4,1,6,0,0,0,1,6,1,0
38,7,1,3,0,1,0,1,6,1,0
53,0,1,6,0,1,0,1,6,1,0
43,10,2,6,0,0,0,1,6,1,0
36,1,2,3,0,0,0,1,6,1,0
32,1,1,2,0,0,0,1,6,1,0
33,7,1,0,0,0,0,1,6,1,0
58,2,1,0,0,1,0,1,6,1,0
57,4,1,6,0,1,0,1,6,3,0
45,9,1,3,0,1,0,1,6,3,0
46,0,1,6,0,1,0,1,6,3,0
36,9,1,6,0,0,0,1,6,3,0
41,6,1,3,0,1,0,1,6,3,0
57,0,0,2,0,0,0,1,6,3,0
56,4,0,3,0,0,0,1,6,3,0
37,1,1,2,0,0,0,1,6,3,0
37,1,1,2,0,0,1,1,6,3,0
46,0,2,3,0,1,0,1,6,3,0
22,1,2,2,0,1,0,1,6,3,0
43,7,1,3,0,0,0,1,6,3,0
41,9,1,1,0,1,0,1,6,3,0
38,0,2,6,0,0,0,1,6,3,0
33,0,1,2,0,0,0,1,6,3,0
49,0,1,6,0,1,1,1,6,3,0
33,0,1,2,0,1,0,1,6,3,0
34,4,2,6,0,0,0,1,6,3,0
41,6,1,6,0,0,0,1,6,3,0
44,7,1,3,0,1,0,1,6,3,1
35,0,1,6,0,0,0,1,6,3,0
42,0,1,3,0,0,0,1,6,3,0
45,0,1,2,0,0,0,1,6,3,0
36,9,1,5,0,0,0,1,6,3,0
29,1,0,0,0,0,0,1,6,3,0
41,6,1,6,0,1,1,1,6,3,0
52,7,2,3,0,0,0,1,6,3,0
42,2,1,6,0,1,0,1,6,3,0
52,7,0,1,0,0,0,1,6,3,0
39,0,1,3,0,1,0,1,6,3,0
36,7,1,3,0,0,1,1,6,3,0
41,0,1,3,0,0,0,1,6,3,0
55,9,1,0,0,0,1,1,6,3,0
30,1,1,2,0,0,0,1,6,3,0
27,7,1,3,0,1,0,1,6,3,0
34,9,2,6,0,1,0,1,6,3,0
43,2,1,0,0,0,0,1,6,3,0
49,1,1,2,0,0,0,1,6,3,0
58,4,1,1,0,0,0,1,6,3,0
43,9,1,5,0,1,0,1,6,3,0
43,6,0,6,0,0,0,1,6,3,0
30,6,2,6,0,1,0,1,6,3,0
27,7,2,5,0,1,1,1,6,3,0
37,9,1,5,0,1,0,1,6,3,0
46,3,1,2,0,1,0,1,6,3,0
35,1,1,5,0,0,0,1,6,3,0
47,0,0,6,0,0,0,1,6,3,0
26,3,1,6,0,0,0,1,6,3,0
45,4,1,6,0,1,0,1,6,3,0
34,0,1,2,0,0,0,1,6,3,0
42,9,1,5,0,0,0,1,6,3,1
38,1,1,0,0,0,1,1,6,3,0
60,4,1,6,0,0,0,1,6,3,0
48,0,1,6,0,1,0,1,6,3,0
47,9,1,5,0,1,0,1,6,3,0
40,0,1,3,0,0,0,1,6,3,0
48,10,2,0,0,1,0,1,6,3,0
54,3,1,0,0,0,0,1,6,3,0
40,1,1,1,0,0,1,1,6,3,0
42,9,0,3,0,0,0,1,6,3,0
52,6,1,6,0,1,0,1,6,3,0
31,1,2,2,0,1,0,1,6,3,0
32,7,1,3,0,0,0,1,6,3,0
44,0,1,3,0,1,1,1,6,3,0
52,0,1,0,0,1,0,1,6,3,0
42,4,1,6,0,0,0,1,6,3,1
43,4,1,5,0,1,0,1,6,3,0
31,0,0,3,0,0,0,1,6,3,0
57,1,0,0,0,0,0,1,6,3,0
57,5,1,6,0,0,0,1,6,3,0
38,7,1,3,0,1,0,1,6,3,0
42,5,1,0,0,0,0,1,6,3,0
35,9,1,5,0,1,0,1,6,3,0
34,9,1,6,0,1,0,1,6,3,0
41,7,1,2,0,0,0,1,6,3,0
38,9,1,5,0,1,0,1,6,3,0
53,0,1,5,0,1,0,1,6,3,0
33,0,1,2,0,0,0,1,6,3,0
45,2,1,6,0,0,0,1,6,3,0
40,9,2,6,0,0,0,1,6,3,0
33,9,1,6,0,1,0,1,6,3,0
48,1,1,0,0,0,0,1,6,3,0
43,2,1,3,0,0,0,1,6,3,0
37,4,1,6,0,1,0,1,6,3,0
50,7,1,2,0,1,1,1,6,3,0
59,2,1,3,0,1,0,1,6,3,0
52,1,1,0,0,0,0,1,6,3,0
38,1,1,2,0,0,0,1,6,3,0
39,1,1,1,0,1,0,1,6,3,0
39,1,1,1,0,0,0,1,6,3,0
38,0,1,3,0,0,0,1,6,3,0
30,7,2,3,0,0,0,1,6,3,0
38,0,0,3,0,1,1,1,6,3,0
39,9,0,6,0,0,0,1,6,3,0
44,0,1,3,0,0,0,1,6,3,0
36,0,1,3,0,0,0,1,6,3,0
41,1,1,1,0,0,0,1,6,3,0
35,1,1,2,0,0,0,1,6,3,0
41,9,1,3,0,0,0,1,6,3,0
35,0,2,3,0,1,1,1,6,3,0
33,6,1,6,0,0,0,1,6,3,0
32,2,2,6,0,1,0,1,6,3,0
30,6,2,3,0,1,0,1,6,3,0
43,0,1,5,0,1,1,1,6,3,0
46,0,1,6,0,0,0,1,6,3,0
35,0,0,3,0,0,1,1,6,3,0
34,0,2,6,0,1,1,1,6,3,0
39,0,2,6,0,0,0,1,6,3,0
42,2,1,1,0,0,0,1,6,3,0
57,5,1,6,0,1,0,1,6,3,0
40,9,1,0,0,0,1,1,6,3,0
42,1,1,3,0,0,1,1,6,3,1
40,9,1,0,0,0,0,1,6,3,0
41,1,1,0,0,0,0,1,6,3,0
41,1,1,0,0,1,1,1,6,3,0
35,0,1,1,0,1,0,1,6,3,0
23,0,2,6,0,0,0,1,6,3,0
45,3,1,3,0,0,0,1,6,3,0
42,0,1,3,0,0,0,1,6,3,0
41,0,0,3,0,0,0,1,6,3,0
46,4,1,6,0,0,0,1,6,3,0
30,1,1,0,0,0,0,1,6,3,0
24,9,2,5,0,0,1,1,6,3,0
34,0,2,6,0,0,1,1,6,3,0
59,1,1,0,0,1,0,1,6,3,0
32,9,1,5,0,0,0,1,6,3,0
33,9,1,5,0,1,0,1,6,3,0
32,0,1,6,0,0,0,1,6,3,0
46,4,1,6,0,0,0,1,6,3,0
57,9,1,5,0,1,0,1,6,3,0
42,9,1,2,0,0,0,1,6,3,0
48,0,1,5,0,1,0,1,6,3,0
34,7,1,3,0,0,0,1,6,3,0
32,0,2,6,0,1,1,1,6,3,0
48,1,1,2,0,0,0,1,6,3,0
47,1,1,2,0,0,0,1,6,3,0
32,0,2,6,0,1,0,1,6,3,0
32,0,2,6,0,0,0,1,6,3,0
36,7,1,3,0,0,0,1,6,3,0
50,7,1,3,0,0,0,1,6,3,0
46,1,1,1,0,1,0,1,6,3,0
41,0,1,3,0,0,0,1,6,3,0
43,1,2,0,0,0,0,1,6,3,0
51,4,1,6,0,1,0,1,6,3,0
38,0,1,6,0,1,0,1,6,3,0
41,9,1,1,0,1,0,1,6,3,0
52,1,1,0,0,0,0,1,6,3,0
37,9,1,5,0,1,0,1,6,3,0
41,0,1,2,0,1,0,1,6,3,0
46,0,0,6,0,1,1,1,6,3,0
47,9,1,5,0,0,0,1,6,3,0
35,9,1,5,0,0,0,1,6,3,0
46,1,1,2,0,1,0,1,6,3,0
30,9,1,5,0,0,0,1,6,3,0
35,7,2,0,0,0,0,1,6,3,0
40,9,1,5,0,0,0,1,6,3,0
34,9,1,6,0,0,0,1,6,3,0
30,0,2,6,0,0,0,1,6,3,0
38,7,1,1,0,0,0,1,6,3,0
55,4,2,0,0,0,0,1,6,3,0
45,9,2,5,0,1,0,1,6,3,0
36,0,1,6,0,1,1,1,6,3,0
32,0,2,6,0,0,0,1,6,3,0
55,4,0,6,0,1,0,1,6,3,0
29,0,1,3,0,1,0,1,6,3,0
34,1,1,0,0,1,0,1,6,3,0
36,9,2,5,0,0,0,1,6,3,0
30,4,2,6,0,1,0,1,6,3,0
33,3,0,6,0,0,0,1,6,3,0
37,1,1,3,0,0,0,1,6,3,0
33,1,1,3,0,0,0,1,6,3,0
32,3,1,3,0,1,0,1,6,3,0
32,3,1,3,0,0,0,1,6,3,0
39,1,1,2,0,0,1,1,6,3,0
33,7,1,3,0,0,0,1,6,3,0
33,7,1,0,0,0,0,1,6,3,0
33,6,2,6,0,0,0,1,6,3,0
43,7,1,3,0,0,1,1,6,3,0
27,9,1,2,0,0,1,1,6,3,0
47,0,0,6,0,1,0,1,6,3,0
31,0,2,6,0,0,0,1,6,3,0
32,1,1,2,0,1,0,1,6,3,0
54,0,1,3,0,0,0,1,6,3,0
44,0,1,3,0,1,0,1,6,3,0
46,0,1,3,0,0,1,1,6,3,0
45,7,1,3,0,1,0,1,6,3,0
43,0,1,5,0,0,1,1,6,3,0
56,4,1,6,0,1,0,1,6,3,0
47,2,1,5,0,0,0,1,6,3,0
36,6,1,6,0,0,0,1,6,3,0
46,7,1,3,0,0,0,1,6,3,0
38,1,1,2,0,1,0,1,6,3,0
27,0,2,3,0,1,0,1,6,3,0
46,4,1,6,0,1,0,1,6,3,0
40,0,0,6,0,1,0,1,6,3,0
33,4,2,6,0,0,0,1,6,3,0
54,5,1,3,0,1,0,1,6,3,0
49,3,1,0,0,0,0,1,6,3,0
40,2,1,2,0,0,0,1,6,3,0
51,6,1,2,0,1,0,1,6,3,0
38,6,0,2,0,1,0,1,6,3,0
52,6,1,6,0,0,0,1,6,3,0
26,10,2,2,0,1,0,1,6,3,0
35,0,1,6,0,1,1,1,6,3,0
51,0,1,6,0,0,0,1,6,3,0
36,1,1,2,0,1,0,1,6,3,0
30,0,1,6,0,0,0,1,6,3,0
43,7,1,3,0,0,0,1,6,3,0
40,9,1,2,0,0,0,1,6,3,0
45,9,1,6,0,0,0,1,6,3,0
56,5,1,3,0,0,0,1,6,3,0
46,7,1,1,0,0,0,1,6,3,0
41,1,1,0,0,1,0,1,6,3,0
42,0,1,6,0,1,0,1,6,3,0
56,1,1,0,0,0,0,1,6,3,0
43,2,1,0,0,1,0,1,6,3,0
34,1,1,0,0,0,0,1,6,3,0
38,7,1,3,0,1,0,1,6,3,0
40,9,1,2,0,0,0,1,6,3,0
38,0,1,3,0,0,0,1,6,3,0
48,2,1,6,0,1,0,1,6,3,0
24,9,2,5,0,0,0,1,6,3,0
31,0,2,3,0,1,1,1,6,3,0
56,5,1,0,0,0,0,1,6,3,0
49,0,1,3,0,0,0,1,6,3,0
47,10,0,6,0,0,0,1,6,3,0
48,0,0,3,0,0,0,1,6,3,0
55,3,1,0,0,1,1,1,6,3,0
44,9,2,5,0,1,1,1,6,3,0
46,1,1,2,0,0,1,1,6,3,0
36,7,1,3,0,1,0,1,6,3,0
29,0,2,6,0,0,0,1,6,3,0
31,9,2,5,0,1,0,1,6,3,0
30,7,0,2,0,0,1,1,6,3,0
36,1,1,0,0,1,0,1,6,3,0
60,1,1,5,0,0,0,1,6,3,0
36,0,1,6,0,1,0,1,6,3,0
32,7,1,3,0,0,0,1,6,3,0
30,7,1,6,0,1,0,1,6,4,0
46,1,1,0,0,0,0,1,6,4,0
43,10,1,0,0,0,0,1,6,4,0
37,7,1,3,0,1,0,1,6,4,0
38,9,1,5,0,0,0,1,6,4,0
31,9,1,6,0,1,0,1,6,4,0
44,0,1,6,0,0,0,1,6,4,0
43,9,1,5,0,0,0,1,6,4,0
38,3,1,2,0,0,0,1,6,4,0
41,1,1,0,0,1,0,1,6,4,0
32,0,1,3,0,1,0,1,6,4,0
43,9,1,1,0,1,0,1,6,4,0
36,9,0,5,0,0,0,1,6,4,0
35,1,2,1,0,1,0,1,6,4,0
50,6,1,6,0,0,0,1,6,4,0
38,1,1,2,0,1,0,1,6,4,0
50,9,1,5,0,1,0,1,6,4,0
31,4,1,3,0,0,0,1,6,4,0
40,2,1,2,0,0,0,1,6,4,0
44,1,2,3,0,0,0,1,6,4,0
47,7,0,3,0,0,0,1,6,4,0
35,2,2,5,0,0,0,1,6,4,0
42,0,0,6,0,0,0,1,6,4,0
36,0,1,3,0,0,0,1,6,4,0
35,9,1,1,0,0,0,1,6,4,0
26,0,2,3,0,0,0,1,6,4,0
31,0,2,6,0,1,1,1,6,4,0
39,7,1,3,0,0,0,1,6,4,0
43,1,1,3,0,1,0,1,6,4,0
50,0,1,6,0,0,0,1,6,4,0
39,1,0,2,0,0,0,1,6,4,0
36,3,1,0,0,1,0,1,6,4,0
27,0,2,2,0,1,0,1,6,4,0
31,0,2,6,0,0,0,1,6,4,1
28,1,1,1,0,0,0,1,6,4,0
31,4,2,6,0,1,0,1,6,4,0
30,4,0,3,0,0,1,1,6,4,0
52,9,1,5,0,1,0,1,6,4,0
37,9,0,5,0,0,0,1,6,4,0
30,7,1,6,0,1,0,1,6,4,0
54,9,1,6,0,1,0,1,6,4,0
49,2,1,2,0,1,0,1,6,4,0
44,0,1,3,0,0,0,1,6,4,0
53,9,1,3,0,1,0,1,6,4,0
43,9,1,5,0,1,0,1,6,4,0
31,0,2,6,0,1,0,1,6,4,0
38,9,1,5,0,0,0,1,6,4,0
50,2,1,2,0,1,1,1,6,4,0
24,7,2,3,0,0,0,1,6,4,0
34,0,2,3,0,1,0,1,6,4,0
40,9,1,5,0,1,0,1,6,4,0
57,4,0,6,0,1,0,1,6,4,0
31,7,1,1,0,1,0,1,6,4,0
38,0,1,6,0,0,0,1,6,4,0
41,2,1,6,0,1,0,1,6,4,1
42,1,1,1,0,0,0,1,6,4,0
40,4,1,6,0,1,0,1,6,4,0
42,1,1,1,0,0,0,1,6,4,0
48,0,2,6,0,1,0,1,6,4,0
33,1,1,3,0,1,0,1,6,4,0
37,9,1,5,0,1,0,1,6,4,0
43,9,1,5,0,1,0,1,6,4,0
46,0,0,6,0,1,0,1,6,4,0
40,1,1,3,0,1,0,1,6,4,0
40,1,1,3,0,1,0,1,6,4,0
43,9,2,6,0,0,0,1,6,4,0
44,1,1,1,0,1,1,1,6,4,0
44,1,1,0,0,1,0,1,6,4,1
41,0,1,6,0,1,0,1,6,4,0
31,0,2,3,0,1,0,1,6,4,0
27,1,1,2,0,1,0,1,6,4,0
43,9,2,6,0,1,0,1,6,4,0
29,9,1,5,0,1,0,1,6,4,0
54,0,1,6,0,0,0,1,6,4,0
36,9,1,5,0,0,0,1,6,4,0
30,0,2,6,0,0,0,1,6,4,0
39,1,1,1,0,0,0,1,6,4,0
33,1,1,2,0,0,0,1,6,4,0
39,5,2,3,0,1,0,1,6,4,0
38,9,2,5,0,0,0,1,6,4,0
44,0,1,3,0,1,0,1,6,4,0
33,1,1,2,0,1,0,1,6,4,0
37,1,1,1,0,0,0,1,6,4,0
32,4,1,1,0,0,0,1,6,4,0
46,9,1,5,0,1,0,1,6,4,0
34,9,0,5,0,1,0,1,6,4,0
32,9,2,5,0,0,0,1,6,4,0
31,1,2,2,0,0,0,1,6,4,0
59,7,0,3,0,0,0,1,6,4,0
40,1,1,0,0,0,0,1,6,4,0
46,0,1,5,0,0,0,1,6,4,0
35,0,2,3,0,0,0,1,6,4,0
28,1,1,2,0,0,1,1,6,4,0
35,1,1,0,0,1,0,1,6,4,0
48,5,1,2,0,1,0,1,6,4,0
32,7,2,3,0,1,0,1,6,4,0
59,5,0,0,0,1,0,1,6,4,0
49,1,2,1,0,1,0,1,6,4,0
51,0,1,6,0,1,0,1,6,4,0
38,9,2,6,0,1,0,1,6,4,0
53,9,1,3,0,1,0,1,6,4,0
49,1,1,2,0,1,0,1,6,4,0
31,1,1,2,0,1,1,1,6,4,0
29,0,2,3,0,1,0,1,6,4,0
35,0,1,3,0,1,0,1,6,4,0
38,1,1,2,0,0,0,1,6,4,0
48,4,0,6,0,1,0,1,6,4,0
51,1,1,2,0,0,0,1,6,4,0
52,9,1,3,0,1,0,1,6,4,0
45,1,2,1,0,1,0,1,6,4,0
41,7,0,3,0,1,1,1,6,4,0
41,7,0,3,0,0,1,1,6,4,0
46,4,1,2,0,0,0,1,6,4,0
29,9,1,5,0,0,0,1,6,4,0
44,1,1,0,0,1,0,1,6,4,0
29,7,1,3,0,0,0,1,6,4,0
48,1,1,5,0,0,1,1,6,4,0
31,1,1,0,0,1,0,1,6,4,0
44,0,1,6,0,1,0,1,6,4,0
31,1,1,0,0,1,0,1,6,4,0
38,10,0,5,0,0,0,1,6,4,0
33,0,1,6,0,0,0,1,6,4,0
53,1,1,2,0,1,0,1,6,4,0
33,6,1,2,0,1,0,1,6,4,0
37,0,0,6,0,1,0,1,6,4,0
55,1,1,2,0,1,0,1,6,4,0
32,2,0,6,0,0,0,1,6,4,0
48,1,1,3,0,0,0,1,6,4,0
34,2,1,0,0,1,0,1,6,4,0
35,0,2,6,0,0,0,1,6,4,0
55,1,1,0,0,1,1,1,6,4,0
48,4,0,6,0,0,0,1,6,4,0
34,1,1,1,0,1,0,1,6,4,0
34,1,1,1,0,1,0,1,6,4,0
37,0,1,6,0,0,0,1,6,4,0
54,3,0,0,0,0,0,1,6,4,0
39,1,1,2,0,0,0,1,6,4,0
39,7,1,2,0,0,0,1,6,4,0
32,2,1,1,0,1,0,1,6,4,0
41,7,2,3,0,1,1,1,6,4,0
59,3,1,1,0,1,0,1,6,4,0
57,9,1,2,0,1,0,1,6,4,0
34,2,1,0,0,0,0,1,6,4,0
34,9,1,3,0,0,0,1,6,4,0
31,1,1,1,0,1,0,1,6,4,0
36,10,1,0,0,1,0,1,6,4,0
44,7,1,3,0,1,0,1,6,4,0
51,4,1,6,0,0,0,1,6,4,0
28,0,2,6,0,0,0,1,6,4,0
50,9,1,3,0,0,0,1,6,4,0
51,2,1,6,0,0,0,1,6,4,0
38,1,2,2,0,0,0,1,6,4,0
44,1,1,0,0,1,0,1,6,4,0
32,0,2,3,0,0,0,1,6,4,0
48,1,1,2,0,1,0,1,6,4,0
43,9,1,5,0,0,0,1,6,4,0
40,4,1,3,0,0,0,1,6,4,0
32,7,0,3,0,1,0,1,6,4,0
58,0,1,3,0,0,1,1,6,4,0
49,9,1,3,0,1,0,1,6,4,0
30,7,1,3,0,0,1,1,6,4,0
28,0,1,3,0,1,0,1,6,4,0
44,4,1,6,0,0,0,1,6,4,0
28,9,2,5,0,1,0,1,6,4,0
58,3,1,0,0,1,0,1,6,4,0
35,1,1,5,0,0,0,1,6,4,0
57,5,0,3,0,0,0,1,6,4,0
35,0,0,3,0,1,0,1,6,4,0
48,4,1,6,0,1,0,1,6,4,0
39,1,1,1,0,0,0,1,6,4,0
52,3,0,5,0,1,0,1,6,4,0
51,1,1,0,0,1,0,1,6,4,0
49,7,1,3,0,0,0,1,6,4,0
44,0,1,3,0,0,0,1,6,4,0
37,0,1,3,0,1,0,1,6,4,0
47,4,1,6,0,0,0,1,6,4,0
43,4,1,5,0,0,0,1,6,4,0
42,6,1,6,0,1,0,1,6,4,0
32,3,1,0,0,0,0,1,6,4,0
35,1,1,1,0,1,1,1,6,4,0
56,5,1,0,0,0,0,1,6,4,0
26,0,2,6,0,1,0,1,6,4,0
57,4,0,6,0,0,0,1,6,4,0
51,1,1,0,0,0,0,1,6,4,0
31,9,1,5,0,0,0,1,6,4,0
